year,Response ID,variable,value,var_name_edit,var_group_1,var_group_2
2021,192,How strongly do you agree or disagree with the following statements?    - Offering remote work helps me retain employees,No answer / not applicable,manage_remote_helps_retain,Managing people remotely,helps retain
2021,193,How strongly do you agree or disagree with the following statements?    - Offering remote work helps me retain employees,No answer / not applicable,manage_remote_helps_retain,Managing people remotely,helps retain
2021,194,How strongly do you agree or disagree with the following statements?    - Offering remote work helps me retain employees,Neither agree nor disagree,manage_remote_helps_retain,Managing people remotely,helps retain
2021,195,How strongly do you agree or disagree with the following statements?    - Offering remote work helps me retain employees,No answer / not applicable,manage_remote_helps_retain,Managing people remotely,helps retain
2021,196,How strongly do you agree or disagree with the following statements?    - Offering remote work helps me retain employees,No answer / not applicable,manage_remote_helps_retain,Managing people remotely,helps retain
2021,197,How strongly do you agree or disagree with the following statements?    - Offering remote work helps me retain employees,Neither agree nor disagree,manage_remote_helps_retain,Managing people remotely,helps retain
2021,198,How strongly do you agree or disagree with the following statements?    - Offering remote work helps me retain employees,No answer / not applicable,manage_remote_helps_retain,Managing people remotely,helps retain
2021,199,How strongly do you agree or disagree with the following statements?    - Offering remote work helps me retain employees,No answer / not applicable,manage_remote_helps_retain,Managing people remotely,helps retain
2021,200,How strongly do you agree or disagree with the following statements?    - Offering remote work helps me retain employees,No answer / not applicable,manage_remote_helps_retain,Managing people remotely,helps retain
2021,201,How strongly do you agree or disagree with the following statements?    - Offering remote work helps me retain employees,No answer / not applicable,manage_remote_helps_retain,Managing people remotely,helps retain
2021,202,How strongly do you agree or disagree with the following statements?    - Offering remote work helps me retain employees,No answer / not applicable,manage_remote_helps_retain,Managing people remotely,helps retain
2021,203,How strongly do you agree or disagree with the following statements?    - Offering remote work helps me retain employees,No answer / not applicable,manage_remote_helps_retain,Managing people remotely,helps retain
2021,204,How strongly do you agree or disagree with the following statements?    - Offering remote work helps me retain employees,Somewhat agree,manage_remote_helps_retain,Managing people remotely,helps retain
2021,205,How strongly do you agree or disagree with the following statements?    - Offering remote work helps me retain employees,No answer / not applicable,manage_remote_helps_retain,Managing people remotely,helps retain
2021,206,How strongly do you agree or disagree with the following statements?    - Offering remote work helps me retain employees,Neither agree nor disagree,manage_remote_helps_retain,Managing people remotely,helps retain
